CustomerID,Age,Gender,MaritalStatus,IncomeLevel,Churn,MonthlyCharges,Tenure,TotalCharges,Contract,InternetService,OnlineSecurity,TechSupport,PaymentMethod
511,54,M,Divorced,High,1,82.70456825779839,25,2067.6142064449596,Two year,Fiber optic,Yes,No,Bank transfer
512,19,F,Single,High,1,79.49761890550863,4,317.9904756220345,Month-to-month,Fiber optic,No,No,Mailed check
513,67,F,Married,High,0,77.6105195313359,4,310.4420781253436,One year,Fiber optic,Yes,No,Mailed check
514,18,F,Married,Medium,0,40.92436337958402,2,81.84872675916804,One year,Fiber optic,No,No,Mailed check
515,57,F,Divorced,Low,1,24.232286694316674,25,605.8071673579168,Month-to-month,DSL,Yes,Yes,Bank transfer
516,42,F,Divorced,Low,0,37.55391225825756,34,1276.8330167807571,One year,Fiber optic,No,No,Electronic check
517,54,F,Divorced,Low,1,35.009171876243805,7,245.06420313370663,One year,Fiber optic,Yes,No,Electronic check
518,53,F,Divorced,High,0,70.22444755201448,1,70.22444755201448,Month-to-month,DSL,No,Yes,Bank transfer
519,23,F,Divorced,Low,1,30.993323054292258,2,61.986646108584516,One year,Fiber optic,No,Yes,Mailed check
520,24,M,Married,High,0,87.5138712337179,72,6300.998728827688,Two year,DSL,No,Yes,Electronic check
521,21,F,Widowed,Medium,0,33.305947188786284,8,266.4475775102903,One year,Fiber optic,No,Yes,Electronic check
522,52,M,Divorced,Low,0,35.43360192379935,35,1240.1760673329773,Month-to-month,No,No,No,Credit card
523,58,M,Widowed,High,0,73.37376241054153,23,1687.5965354424552,Month-to-month,No,No,No,Credit card
524,51,F,Divorced,Low,1,35.70598668593159,11,392.7658535452475,Month-to-month,Fiber optic,Yes,No,Bank transfer
525,46,F,Divorced,Medium,0,42.367408434574834,5,211.83704217287416,Two year,Fiber optic,Yes,No,Mailed check
526,22,M,Divorced,Low,1,20.0,3,60.0,Month-to-month,Fiber optic,Yes,No,Mailed check
527,44,M,Married,Low,0,20.0,22,440.0,One year,No,Yes,No,Credit card
528,50,F,Widowed,Medium,1,50.48084946661382,35,1766.8297313314836,Month-to-month,Fiber optic,Yes,No,Credit card
529,63,F,Married,High,0,82.59722501721483,24,1982.3334004131557,Month-to-month,Fiber optic,No,Yes,Electronic check
530,69,F,Single,High,0,70.95683374895592,18,1277.2230074812064,Two year,Fiber optic,Yes,No,Credit card
531,27,F,Divorced,High,0,86.38592458777374,1,86.38592458777374,One year,Fiber optic,No,No,Electronic check
532,23,M,Divorced,Low,0,20.0,72,1440.0,Month-to-month,Fiber optic,Yes,Yes,Electronic check
533,51,M,Widowed,Low,1,29.339202013526833,38,1114.8896765140196,One year,No,Yes,No,Bank transfer
534,25,M,Married,High,0,67.88983800237543,8,543.1187040190034,Month-to-month,Fiber optic,No,No,Mailed check
535,48,M,Married,High,1,73.4816389219784,72,5290.678002382445,One year,Fiber optic,No,No,Credit card
536,26,M,Married,Low,1,30.47398671316414,22,670.4277076896111,One year,No,No,No,Electronic check
537,38,M,Divorced,High,0,71.39586634716048,20,1427.9173269432094,Month-to-month,No,No,No,Mailed check
538,25,M,Widowed,High,1,76.15444455770175,33,2513.096670404158,Month-to-month,Fiber optic,Yes,No,Credit card
539,21,F,Single,Low,1,40.0629280921444,40,1602.5171236857761,Month-to-month,Fiber optic,No,No,Credit card
540,39,F,Single,Medium,1,44.23108130476851,25,1105.7770326192126,Two year,Fiber optic,Yes,No,Electronic check
541,45,F,Married,Low,1,38.35692112065142,3,115.07076336195426,Two year,No,Yes,No,Mailed check
542,62,F,Widowed,High,0,68.70293145342382,9,618.3263830808144,Month-to-month,Fiber optic,No,No,Bank transfer
543,21,M,Married,High,0,85.29804177915283,63,5373.776632086628,Two year,No,Yes,No,Electronic check
544,56,M,Married,Medium,0,64.41568620657901,6,386.49411723947406,Month-to-month,DSL,Yes,No,Credit card
545,38,F,Married,Medium,0,25.283554998727105,11,278.11910498599815,Month-to-month,DSL,No,No,Credit card
546,25,M,Single,Low,0,22.031047445295233,13,286.403616788838,Two year,Fiber optic,No,Yes,Electronic check
547,37,M,Single,Medium,1,55.7707212718054,13,725.0193765334702,Two year,Fiber optic,Yes,Yes,Electronic check
548,49,M,Married,High,0,77.96954613957007,22,1715.3300150705415,Two year,Fiber optic,Yes,Yes,Electronic check
549,18,M,Widowed,High,0,83.71145873371309,68,5692.37919389249,One year,Fiber optic,Yes,No,Credit card
550,23,F,Single,High,1,73.9601481328418,6,443.76088879705077,Month-to-month,DSL,Yes,Yes,Electronic check
551,45,F,Married,High,0,80.865897874729,3,242.597693624187,Two year,No,No,Yes,Mailed check
552,61,F,Single,Medium,1,48.44322764607921,5,242.21613823039604,Month-to-month,DSL,Yes,No,Mailed check
553,48,F,Divorced,High,0,91.67782061659807,52,4767.2466720631,One year,DSL,No,No,Bank transfer
554,27,M,Divorced,High,1,82.54420843301213,24,1981.0610023922911,Month-to-month,Fiber optic,Yes,No,Electronic check
555,37,F,Single,High,0,83.37602662075201,8,667.0082129660161,One year,Fiber optic,No,Yes,Electronic check
556,25,M,Married,Low,1,25.881230338775325,40,1035.2492135510129,Month-to-month,Fiber optic,Yes,No,Credit card
557,39,F,Single,Low,0,25.123937759275066,47,1180.825074685928,Month-to-month,DSL,No,No,Credit card
558,55,M,Widowed,High,1,75.6744181218038,44,3329.674397359367,Two year,No,Yes,No,Bank transfer
559,46,F,Married,Medium,1,53.944521423782966,60,3236.671285426978,Month-to-month,DSL,No,No,Electronic check
560,26,M,Married,Medium,0,45.79015519179737,6,274.7409311507842,One year,Fiber optic,Yes,No,Mailed check
561,61,M,Married,Low,0,32.89774856896413,33,1085.6257027758163,Month-to-month,Fiber optic,Yes,Yes,Bank transfer
562,64,M,Married,Low,1,50.75400798645439,14,710.5561118103615,Month-to-month,DSL,No,Yes,Electronic check
563,18,M,Widowed,Medium,0,58.711247034316926,44,2583.294869509945,Month-to-month,Fiber optic,No,Yes,Credit card
564,58,M,Single,Low,0,26.73976467832159,31,828.9327050279693,Month-to-month,No,No,No,Bank transfer
565,69,M,Single,Low,1,42.012139221639444,35,1470.4248727573806,Two year,No,No,No,Electronic check
566,56,M,Divorced,High,1,75.91924626978448,25,1897.981156744612,Month-to-month,DSL,No,No,Credit card
567,43,M,Married,Medium,0,29.61875464822146,4,118.47501859288585,Two year,Fiber optic,Yes,Yes,Credit card
568,28,M,Divorced,High,0,69.91913689082595,18,1258.5444640348671,One year,Fiber optic,Yes,No,Electronic check
569,69,F,Widowed,Low,1,20.0,72,1440.0,One year,Fiber optic,Yes,No,Mailed check
570,52,F,Single,Low,0,26.484865159586914,66,1748.0011005327362,One year,Fiber optic,No,No,Mailed check
571,41,F,Single,Low,1,30.184183791895517,1,30.184183791895517,One year,Fiber optic,Yes,No,Mailed check
572,50,F,Married,Low,1,46.76437312275283,4,187.05749249101132,Two year,DSL,Yes,Yes,Electronic check
573,37,F,Single,Medium,0,53.269273737641626,3,159.80782121292486,Month-to-month,DSL,No,No,Bank transfer
574,44,M,Widowed,Medium,1,47.80899471191136,31,1482.0788360692522,Month-to-month,Fiber optic,No,No,Credit card
575,32,F,Widowed,Medium,1,58.294055811834895,40,2331.7622324733957,Two year,Fiber optic,Yes,Yes,Mailed check
576,50,F,Married,Medium,0,27.88864690992115,5,139.44323454960573,Two year,Fiber optic,Yes,Yes,Electronic check
577,69,M,Divorced,High,1,82.35614558108566,16,1317.6983292973705,Two year,Fiber optic,Yes,No,Bank transfer
578,24,F,Married,High,0,87.70865193886966,44,3859.1806853102653,One year,No,Yes,No,Mailed check
579,51,F,Widowed,High,0,65.21413754220158,31,2021.6382638082491,Two year,Fiber optic,Yes,No,Credit card
580,62,M,Single,Low,1,41.43754043206929,18,745.8757277772472,One year,Fiber optic,No,Yes,Mailed check
581,68,F,Single,Medium,1,53.38496407494414,21,1121.084245573827,One year,Fiber optic,No,No,Electronic check
582,63,F,Single,Medium,1,45.847120860991986,17,779.4010546368637,Month-to-month,No,No,No,Electronic check
583,59,M,Widowed,Medium,0,56.32781866106285,8,450.6225492885028,One year,DSL,Yes,No,Bank transfer
584,22,M,Divorced,High,1,102.70692857804396,19,1951.4316429828352,Month-to-month,Fiber optic,No,No,Electronic check
585,47,M,Married,Low,1,31.818662550584953,28,890.9225514163787,Month-to-month,DSL,Yes,Yes,Bank transfer
586,45,M,Divorced,Low,0,32.48220586300336,49,1591.6280872871646,Two year,DSL,No,No,Electronic check
587,35,F,Single,Low,0,25.40639100459756,24,609.7533841103414,Month-to-month,No,No,No,Mailed check
588,53,F,Married,High,0,71.50155630535208,34,2431.052914381971,Month-to-month,Fiber optic,Yes,No,Mailed check
589,20,F,Widowed,Medium,1,58.303358165442454,4,233.21343266176982,Month-to-month,No,Yes,No,Credit card
590,38,M,Widowed,High,0,71.43916174091133,14,1000.1482643727586,Two year,No,No,No,Credit card
591,63,F,Divorced,Medium,1,50.715662372193925,1,50.715662372193925,One year,No,Yes,No,Electronic check
592,33,M,Married,Low,0,25.223425532348834,6,151.340553194093,One year,DSL,No,No,Mailed check
593,54,F,Single,Medium,1,54.78979825746392,31,1698.4837459813816,Two year,DSL,Yes,No,Electronic check
594,59,M,Divorced,Low,0,33.33662105286948,72,2400.2367158066027,Two year,Fiber optic,No,No,Mailed check
595,22,F,Widowed,Low,1,40.375399442578995,2,80.75079888515799,Month-to-month,DSL,Yes,No,Mailed check
596,67,F,Married,Low,1,24.89983601145253,12,298.79803213743037,One year,DSL,Yes,No,Credit card
597,68,M,Married,Medium,0,47.30125064706629,38,1797.447524588519,Two year,DSL,No,No,Credit card
598,31,M,Widowed,High,0,70.21236284217693,5,351.0618142108847,One year,Fiber optic,Yes,Yes,Mailed check
599,48,M,Single,Low,0,25.557067399238882,19,485.58428058553875,Month-to-month,DSL,Yes,No,Mailed check
600,63,F,Single,Medium,0,53.77300493044852,31,1666.9631528439043,Two year,No,Yes,Yes,Credit card
601,41,F,Widowed,Low,0,37.56988616645352,22,826.5374956619775,One year,Fiber optic,Yes,No,Credit card
602,52,M,Widowed,Medium,0,40.77834675822375,4,163.113387032895,Month-to-month,No,Yes,No,Electronic check
603,53,M,Single,High,0,88.6960592010566,10,886.960592010566,One year,DSL,Yes,No,Mailed check
604,27,M,Divorced,Low,0,43.55637858804951,36,1568.0296291697823,Month-to-month,No,No,No,Mailed check
605,44,M,Divorced,Low,1,34.13434903223701,19,648.5526316125032,Month-to-month,Fiber optic,Yes,No,Electronic check
606,44,F,Married,Low,1,48.76795812558066,1,48.76795812558066,Two year,Fiber optic,No,No,Electronic check
607,40,M,Married,High,0,72.26210800896428,34,2456.9116723047855,Month-to-month,No,Yes,Yes,Electronic check
608,30,M,Divorced,Medium,0,37.55345296688583,1,37.55345296688583,One year,Fiber optic,Yes,No,Bank transfer
609,33,F,Married,Low,1,20.0,32,640.0,One year,No,No,Yes,Electronic check
610,52,F,Divorced,Low,1,44.96044311489183,5,224.80221557445915,Month-to-month,Fiber optic,Yes,No,Electronic check
611,44,M,Married,High,1,86.54365656354058,72,6231.143272574922,Two year,DSL,No,No,Electronic check
612,69,F,Divorced,Medium,1,49.44415329089545,11,543.8856861998499,Month-to-month,Fiber optic,Yes,No,Credit card
613,56,M,Married,High,0,82.7996862631982,9,745.1971763687837,Month-to-month,DSL,No,Yes,Credit card
614,64,F,Married,High,0,68.74510952701624,3,206.23532858104872,Month-to-month,Fiber optic,No,Yes,Mailed check
615,34,F,Divorced,Low,1,54.45751979616826,8,435.6601583693461,Month-to-month,Fiber optic,No,No,Mailed check
616,65,M,Single,Medium,0,51.292211819752275,50,2564.6105909876137,Month-to-month,Fiber optic,No,No,Credit card
617,58,F,Divorced,Low,0,31.093947946048928,72,2238.764252115523,One year,Fiber optic,No,No,Electronic check
618,18,M,Divorced,Low,1,37.25766623898692,11,409.83432862885616,Two year,No,Yes,No,Electronic check
619,28,M,Widowed,High,0,84.81009231736714,14,1187.34129244314,Month-to-month,No,Yes,No,Electronic check
620,29,F,Single,High,1,82.23884024279131,30,2467.165207283739,One year,Fiber optic,No,Yes,Electronic check
621,31,F,Married,Low,1,22.095255445546883,52,1148.9532831684378,One year,DSL,Yes,No,Mailed check
622,25,M,Single,High,1,84.71468357135996,21,1779.008354998559,Two year,Fiber optic,Yes,No,Credit card
623,48,F,Single,High,1,98.82024496475034,11,1087.0226946122539,One year,DSL,No,Yes,Bank transfer
624,24,F,Single,Medium,1,63.454200461549775,12,761.4504055385974,Month-to-month,No,Yes,No,Mailed check
625,63,F,Widowed,Low,1,45.93186626639397,28,1286.092255459031,Month-to-month,No,No,Yes,Credit card
626,48,M,Widowed,Low,0,24.88784323568815,1,24.88784323568815,One year,Fiber optic,No,No,Electronic check
627,33,F,Married,Medium,0,40.10395179741419,23,922.3908913405264,Two year,DSL,No,Yes,Electronic check
628,59,F,Divorced,High,0,78.74213079900352,10,787.4213079900352,Month-to-month,Fiber optic,No,No,Bank transfer
629,56,M,Single,Medium,1,50.557249122886944,37,1870.6182175468168,Month-to-month,No,Yes,Yes,Bank transfer
630,61,F,Married,Medium,1,60.94191518470949,2,121.88383036941897,Two year,Fiber optic,Yes,No,Electronic check
631,36,M,Married,Medium,0,33.07535370285181,21,694.582427759888,Two year,DSL,No,No,Mailed check
632,25,M,Widowed,High,0,95.29550319460614,15,1429.432547919092,Two year,DSL,Yes,No,Bank transfer
633,46,M,Divorced,Medium,1,48.419921014210104,24,1162.0781043410425,Two year,DSL,No,No,Bank transfer
634,19,M,Divorced,Low,1,25.7311893005258,1,25.7311893005258,Month-to-month,Fiber optic,No,No,Bank transfer
635,59,F,Widowed,High,0,69.87895624739832,20,1397.5791249479664,One year,No,No,Yes,Mailed check
636,20,M,Single,Medium,1,33.451433281342304,19,635.5772323455037,One year,Fiber optic,Yes,No,Electronic check
637,68,M,Widowed,Medium,1,58.231705839619146,19,1106.4024109527638,Month-to-month,DSL,No,Yes,Mailed check
638,46,M,Married,Medium,0,50.73317967188404,22,1116.1299527814488,One year,Fiber optic,No,No,Electronic check
639,32,F,Widowed,Medium,0,37.10039100258946,27,1001.7105570699155,One year,Fiber optic,No,No,Credit card
640,55,M,Divorced,Medium,1,37.04921227936384,39,1444.9192788951898,Month-to-month,DSL,Yes,No,Mailed check
641,45,M,Single,Medium,0,46.64215300709872,7,326.49507104969103,Two year,Fiber optic,No,No,Mailed check
642,54,M,Married,Low,0,46.69021525289393,41,1914.298825368651,One year,Fiber optic,No,Yes,Bank transfer
643,49,M,Married,High,0,77.40408648636395,16,1238.4653837818232,Two year,Fiber optic,No,Yes,Mailed check
644,47,M,Divorced,Low,0,20.0,1,20.0,Month-to-month,Fiber optic,No,Yes,Mailed check
645,68,M,Widowed,Medium,1,47.54256935914056,1,47.54256935914056,Month-to-month,DSL,Yes,No,Credit card
646,64,M,Married,Medium,1,47.27276430252329,9,425.4548787227096,One year,No,No,Yes,Credit card
647,47,M,Widowed,Medium,0,23.031133570584284,36,829.1208085410342,Month-to-month,Fiber optic,No,Yes,Bank transfer
648,68,M,Married,Low,0,29.457051334821877,29,854.2544887098344,One year,Fiber optic,Yes,No,Electronic check
649,51,M,Divorced,Medium,1,47.69065469791322,37,1764.554223822789,Two year,Fiber optic,No,No,Bank transfer
650,30,M,Married,Low,1,36.96206364813418,17,628.3550820182811,Month-to-month,Fiber optic,No,No,Bank transfer
651,50,M,Married,High,0,98.48956094945345,13,1280.3642923428947,One year,DSL,No,No,Electronic check
652,59,F,Single,Low,1,41.26565029547757,3,123.79695088643271,One year,DSL,No,Yes,Electronic check
653,34,F,Married,Low,0,27.311113094451695,9,245.80001785006525,Month-to-month,Fiber optic,No,No,Credit card
654,20,M,Divorced,High,0,68.9347409125833,13,896.1516318635828,Two year,Fiber optic,No,No,Electronic check
655,26,F,Married,Medium,1,75.7335980324986,2,151.4671960649972,Two year,Fiber optic,Yes,Yes,Bank transfer
656,69,F,Divorced,Low,1,30.592184340144883,5,152.9609217007244,One year,No,Yes,Yes,Mailed check
657,28,F,Widowed,High,0,80.13929291912946,21,1682.9251513017186,One year,No,No,No,Mailed check
658,66,M,Divorced,Low,1,29.758749128899968,31,922.521222995899,One year,Fiber optic,No,No,Electronic check
659,44,F,Widowed,Low,1,31.980847607678548,72,2302.6210277528553,Two year,Fiber optic,No,Yes,Credit card
660,45,F,Married,High,1,78.55639588076058,64,5027.609336368677,One year,No,No,No,Mailed check
661,19,M,Divorced,Low,1,24.263379931197637,24,582.3211183487433,One year,No,Yes,No,Mailed check
662,18,F,Single,High,1,74.53141058759608,13,968.9083376387491,Two year,Fiber optic,No,No,Bank transfer
663,23,F,Divorced,Low,1,29.672467297840015,24,712.1392151481604,Month-to-month,Fiber optic,Yes,No,Bank transfer
664,42,F,Widowed,Medium,1,44.56575228866235,36,1604.3670823918446,Two year,Fiber optic,No,No,Credit card
665,52,F,Widowed,High,0,72.87154217322836,3,218.6146265196851,Month-to-month,DSL,No,No,Mailed check
666,33,M,Single,Medium,0,51.064302276918966,12,612.7716273230276,Month-to-month,Fiber optic,Yes,No,Mailed check
667,21,F,Divorced,Low,0,27.450227825791448,43,1180.3597965090323,Month-to-month,Fiber optic,Yes,No,Credit card
668,64,M,Married,Medium,1,65.0399298858269,11,715.4392287440958,Two year,DSL,No,No,Bank transfer
669,55,F,Divorced,High,0,53.49030191606988,20,1069.8060383213976,Two year,Fiber optic,No,No,Electronic check
670,61,F,Divorced,Low,1,40.91506851922462,21,859.216438903717,One year,DSL,Yes,No,Electronic check
671,37,F,Divorced,High,1,92.4608519249763,4,369.8434076999052,One year,Fiber optic,No,No,Credit card
672,42,F,Single,Low,0,20.0,10,200.0,One year,Fiber optic,No,Yes,Mailed check
673,24,F,Single,Medium,1,46.573124059196516,9,419.15811653276864,Two year,DSL,No,No,Bank transfer
674,38,M,Single,Medium,0,46.28559134004209,1,46.28559134004209,One year,Fiber optic,No,No,Mailed check
675,24,M,Single,High,0,65.92488305282178,1,65.92488305282178,Month-to-month,No,No,No,Electronic check
676,46,M,Single,High,1,72.22183312409125,42,3033.3169912118324,Month-to-month,DSL,No,Yes,Bank transfer
677,69,F,Married,Low,1,20.0,7,140.0,Two year,Fiber optic,No,No,Electronic check
678,24,M,Divorced,High,1,97.52270443423623,17,1657.8859753820159,One year,DSL,No,No,Mailed check
679,20,F,Divorced,High,1,89.35678393147461,8,714.8542714517969,Month-to-month,Fiber optic,Yes,Yes,Mailed check
680,46,M,Married,Medium,1,62.71555094994159,67,4201.9419136460865,Month-to-month,No,No,No,Mailed check
681,46,M,Married,High,0,87.21672064043236,7,610.5170444830264,Two year,Fiber optic,Yes,Yes,Bank transfer
682,56,M,Married,High,0,68.70948228782771,13,893.2232697417603,Month-to-month,DSL,Yes,Yes,Credit card
683,55,F,Married,Low,1,24.754797337202262,49,1212.9850695229109,One year,Fiber optic,Yes,No,Bank transfer
684,23,M,Single,Medium,0,54.89374561227918,44,2415.324806940284,Two year,Fiber optic,Yes,No,Electronic check
685,63,F,Divorced,Medium,1,37.778721911080545,4,151.11488764432218,One year,No,No,No,Electronic check
686,27,M,Married,Low,0,37.12998430172388,38,1410.9394034655074,Month-to-month,No,Yes,Yes,Mailed check
687,54,F,Widowed,Medium,0,47.59674601841865,14,666.3544442578611,One year,Fiber optic,No,No,Credit card
688,31,F,Married,Low,0,26.251791924504026,15,393.7768788675604,Two year,Fiber optic,No,Yes,Credit card
689,39,F,Divorced,Low,1,37.10959968203491,3,111.32879904610473,One year,No,No,Yes,Credit card
690,49,F,Widowed,High,0,84.4426331148604,2,168.8852662297208,Two year,No,Yes,Yes,Mailed check
691,35,F,Married,High,0,76.3903383418092,31,2368.100488596085,Month-to-month,Fiber optic,No,No,Mailed check
692,53,F,Single,Low,1,41.59329803364248,16,665.4927685382797,One year,Fiber optic,No,No,Mailed check
693,63,F,Single,High,0,69.18936672400102,13,899.4617674120133,One year,Fiber optic,No,No,Electronic check
694,69,F,Widowed,High,0,86.15935606944264,31,2670.9400381527216,Two year,No,No,No,Electronic check
695,26,F,Single,Medium,0,55.93101257968384,34,1901.6544277092505,Month-to-month,Fiber optic,No,Yes,Credit card
696,43,F,Widowed,Medium,0,46.904535606860094,4,187.61814242744038,Two year,Fiber optic,No,No,Electronic check
697,39,M,Married,High,0,83.26133022242118,22,1831.749264893266,One year,DSL,Yes,No,Electronic check
698,63,F,Divorced,Low,1,20.0,3,60.0,Month-to-month,Fiber optic,No,No,Electronic check
699,55,M,Widowed,Low,0,39.24027019206901,33,1294.9289163382773,Month-to-month,Fiber optic,Yes,Yes,Credit card
700,40,M,Married,High,0,78.15097863557011,25,1953.7744658892527,Two year,Fiber optic,No,No,Bank transfer
701,34,F,Widowed,High,1,74.7727697948096,72,5383.639425226292,Month-to-month,Fiber optic,Yes,No,Bank transfer
702,43,M,Divorced,Low,1,40.49009225836889,1,40.49009225836889,Month-to-month,Fiber optic,Yes,No,Credit card
703,64,F,Single,Medium,1,42.95656309457241,1,42.95656309457241,Month-to-month,DSL,No,No,Mailed check
704,55,F,Single,Medium,0,35.91538703636441,7,251.40770925455087,Two year,Fiber optic,No,Yes,Bank transfer
705,19,M,Widowed,Low,0,20.0,7,140.0,One year,DSL,Yes,No,Electronic check
706,23,F,Divorced,High,1,86.0600995134564,6,516.3605970807383,Two year,No,No,Yes,Electronic check
707,24,M,Married,Medium,1,37.19570647503717,56,2082.9595626020814,Month-to-month,DSL,No,No,Credit card
708,30,M,Married,Low,1,47.54794181984364,6,285.2876509190619,One year,Fiber optic,Yes,No,Bank transfer
709,44,M,Married,High,0,59.18070592116278,7,414.2649414481395,One year,Fiber optic,No,Yes,Mailed check
710,28,M,Widowed,High,1,96.96456368290038,34,3296.795165218613,Two year,Fiber optic,Yes,No,Mailed check
711,32,F,Single,Medium,0,52.11017467202618,14,729.5424454083666,Two year,Fiber optic,No,No,Mailed check
712,26,F,Widowed,High,1,79.03286888129608,35,2766.150410845363,Month-to-month,Fiber optic,No,Yes,Electronic check
713,25,F,Widowed,Low,0,24.550809131910505,1,24.550809131910505,One year,DSL,Yes,No,Electronic check
714,63,M,Widowed,Low,1,33.991361143520706,16,543.8617782963313,Month-to-month,Fiber optic,No,Yes,Electronic check
715,23,F,Married,Low,1,29.623652975751515,1,29.623652975751515,One year,Fiber optic,Yes,No,Electronic check
716,65,M,Divorced,Low,1,41.03301882016521,1,41.03301882016521,Month-to-month,Fiber optic,No,No,Credit card
717,60,M,Widowed,High,1,81.1422764866204,56,4543.967483250743,Month-to-month,DSL,No,No,Electronic check
718,21,M,Married,Low,1,31.503017614618777,3,94.50905284385632,Month-to-month,Fiber optic,No,No,Electronic check
719,28,M,Widowed,Medium,0,46.36387787786144,18,834.549801801506,One year,DSL,Yes,No,Mailed check
720,68,M,Widowed,High,0,79.43054376278933,12,953.1665251534719,Month-to-month,Fiber optic,Yes,No,Credit card
721,45,M,Married,High,0,83.0780176889206,10,830.7801768892059,One year,No,Yes,Yes,Electronic check
722,43,F,Divorced,High,1,62.89831607343375,55,3459.407384038856,One year,No,Yes,No,Electronic check
723,21,F,Divorced,Low,1,20.0,1,20.0,Month-to-month,Fiber optic,No,No,Mailed check
724,32,F,Single,High,1,87.43264094022715,26,2273.248664445906,Two year,Fiber optic,No,Yes,Bank transfer
725,36,M,Widowed,Low,1,31.70865438127942,72,2283.0231154521184,Month-to-month,Fiber optic,No,No,Bank transfer
726,23,M,Single,Low,1,28.160166636473207,19,535.043166092991,One year,Fiber optic,No,No,Credit card
727,22,F,Married,High,0,80.18433933065393,66,5292.166395823159,One year,DSL,No,No,Credit card
728,35,F,Widowed,High,0,83.47581705361671,1,83.47581705361671,Month-to-month,No,No,Yes,Bank transfer
729,23,F,Married,Low,1,24.602403196906387,13,319.83124155978305,Month-to-month,DSL,No,Yes,Bank transfer
730,48,M,Single,High,0,72.21695274597687,7,505.5186692218381,Month-to-month,No,No,Yes,Mailed check
731,42,F,Married,High,1,81.95845255097682,31,2540.7120290802814,Two year,Fiber optic,Yes,No,Electronic check
732,21,F,Married,Low,0,20.21627222384968,72,1455.5716001171768,One year,Fiber optic,Yes,Yes,Credit card
733,23,M,Divorced,Low,1,34.082527557144715,7,238.577692900013,One year,DSL,No,No,Mailed check
734,58,M,Widowed,High,0,62.9741639576216,25,1574.3540989405399,One year,Fiber optic,Yes,Yes,Electronic check
735,54,F,Widowed,Low,1,40.29155637325644,5,201.4577818662822,Month-to-month,DSL,Yes,No,Bank transfer
736,67,F,Widowed,Low,1,34.72597482413043,19,659.7935216584782,One year,Fiber optic,No,No,Electronic check
737,42,M,Married,Medium,0,52.56029734313876,14,735.8441628039426,Two year,Fiber optic,No,No,Bank transfer
738,51,M,Divorced,High,1,89.82690983945514,72,6467.53750844077,Month-to-month,No,No,Yes,Bank transfer
739,36,M,Single,High,0,96.65474444462576,22,2126.404377781767,Month-to-month,Fiber optic,Yes,No,Mailed check
740,51,M,Widowed,High,0,90.1437006501813,10,901.437006501813,Month-to-month,No,Yes,Yes,Credit card
741,32,F,Married,High,0,61.59125768668355,2,123.1825153733671,One year,No,No,No,Electronic check
742,67,F,Divorced,High,0,67.20423033264298,3,201.61269099792895,Two year,DSL,No,No,Mailed check
743,25,F,Divorced,Low,0,23.751814223043212,6,142.51088533825927,Month-to-month,DSL,No,Yes,Mailed check
744,61,F,Widowed,High,1,80.26091050210833,6,481.56546301264996,One year,DSL,No,No,Bank transfer
745,64,F,Divorced,High,0,85.17659020469122,45,3832.946559211105,Month-to-month,No,No,No,Bank transfer
746,66,M,Divorced,Medium,1,42.742561868465344,19,812.1086755008415,Two year,Fiber optic,No,Yes,Mailed check
747,51,M,Married,Low,0,31.867667644770783,17,541.7503499611033,Month-to-month,Fiber optic,Yes,No,Bank transfer
748,35,F,Single,High,0,72.44617067646678,2,144.89234135293356,One year,DSL,No,Yes,Electronic check
749,47,M,Divorced,High,1,73.88482197008052,47,3472.5866325937845,One year,Fiber optic,No,No,Credit card
750,30,F,Single,High,0,65.93338903151778,30,1978.0016709455333,One year,Fiber optic,No,No,Mailed check
751,64,F,Divorced,High,1,70.76766753889096,1,70.76766753889096,One year,Fiber optic,No,Yes,Bank transfer
752,50,F,Divorced,Low,1,20.0,29,580.0,Month-to-month,DSL,No,No,Electronic check
753,52,F,Divorced,Medium,0,40.241267470226674,18,724.3428144640801,Month-to-month,No,Yes,No,Electronic check
754,69,M,Widowed,Medium,1,60.536417966078396,2,121.07283593215679,Month-to-month,Fiber optic,No,No,Mailed check
755,41,F,Widowed,High,0,70.50601111168056,14,987.0841555635279,Month-to-month,No,Yes,No,Credit card
756,43,F,Widowed,Medium,1,76.32382064837391,15,1144.8573097256087,One year,DSL,No,No,Mailed check
757,64,F,Single,Medium,1,54.93317900880889,4,219.73271603523557,Month-to-month,No,Yes,No,Credit card
758,68,M,Single,Medium,0,51.84836123694874,69,3577.536925349463,Month-to-month,DSL,Yes,No,Mailed check
759,61,F,Widowed,Medium,1,41.41642219818787,45,1863.738998918454,One year,DSL,No,No,Mailed check
760,59,M,Single,Medium,0,57.003098794089915,26,1482.0805686463377,Two year,Fiber optic,No,No,Electronic check
761,64,M,Married,Low,1,24.243621737622263,14,339.41070432671165,One year,No,No,No,Credit card
762,18,F,Single,Low,1,31.220098146453616,12,374.6411777574434,Month-to-month,Fiber optic,Yes,No,Electronic check
763,30,M,Married,Low,1,55.60084538268795,25,1390.0211345671987,Month-to-month,No,No,No,Credit card
764,27,M,Widowed,Medium,0,49.0394010027535,18,882.709218049563,Two year,No,Yes,No,Credit card
765,36,F,Married,Low,1,41.49273326285676,1,41.49273326285676,Month-to-month,Fiber optic,No,No,Credit card
766,22,F,Widowed,Medium,0,42.96823574874112,17,730.4600077285991,Month-to-month,Fiber optic,No,No,Mailed check
